CDN_cutoff,CDN_adaptive,CDN_sann,CDN_voronoi,cdn_ratio_Zn_cutoff,cdn_ratio_In_cutoff,cdn_ratio_Ga_cutoff,cdn_ratio_O_cutoff,cdn_ratio_M_cutoff,cdn_ratio_Zn_adaptive,cdn_ratio_In_adaptive,cdn_ratio_Ga_adaptive,cdn_ratio_O_adaptive,cdn_ratio_M_adaptive,cdn_ratio_Zn_sann,cdn_ratio_In_sann,cdn_ratio_Ga_sann,cdn_ratio_O_sann,cdn_ratio_M_sann,cdn_ratio_Zn_voronoi,cdn_ratio_In_voronoi,cdn_ratio_Ga_voronoi,cdn_ratio_O_voronoi,cdn_ratio_M_voronoi,Density_Total,Density_O,Density_Zn,Density_In,Density_Ga,Density_M,Q4_cutoff,Q6_cutoff,Q_ratio_cutoff,Q4_avg_cutoff,Q6_avg_cutoff,Q_ratio_avg_cutoff,Disorder4_cutoff,Disorder6_cutoff,Disorder4_avg_cutoff,Disorder6_avg_cutoff,Voronoi_volume,Voronoi_volume_avg,Volume_per_atom,Volume_per_atom_avg,Centrosymmetry_cutoff,Centrosymmetry_adaptive,Centrosymmetry_sann,Centrosymmetry_voronoi,Entropy,Entropy_avg,Chemical_entropy_cutoff,Chemical_entropy_adaptive,Chemical_entropy_sann,Chemical_entropy_voronoi,void_density,Tetrahedrality_cutoff,Tetrahedrality_adaptive,Tetrahedrality_sann,Tetrahedrality_voronoi,Asphericity_cutoff,Anisotropy_cutoff,Asphericity_adaptive,Anisotropy_adaptive,Asphericity_sann,Anisotropy_sann,Asphericity_voronoi,Anisotropy_voronoi,RDF_peak_pos_Total,RDF_peak_height_Total,RDF_fwhm_Total,RDF_integral_Total,RDF_entropy_Total,RDF_peak_pos_O,RDF_peak_height_O,RDF_fwhm_O,RDF_integral_O,RDF_entropy_O,RDF_peak_pos_Zn,RDF_peak_height_Zn,RDF_fwhm_Zn,RDF_integral_Zn,RDF_entropy_Zn,RDF_peak_pos_In,RDF_peak_height_In,RDF_fwhm_In,RDF_integral_In,RDF_entropy_In,RDF_peak_pos_Ga,RDF_peak_height_Ga,RDF_fwhm_Ga,RDF_integral_Ga,RDF_entropy_Ga,RDF_peak_pos_M,RDF_peak_height_M,RDF_fwhm_M,RDF_integral_M,RDF_entropy_M,ADF_mean_cutoff,ADF_std_cutoff,ADF_below_100_count_cutoff,ADF_below_100_ratio_cutoff,ADF_entropy_cutoff,ADF_skewness_cutoff,ADF_kurtosis_cutoff,ADF_mean_adaptive,ADF_std_adaptive,ADF_below_100_count_adaptive,ADF_below_100_ratio_adaptive,ADF_entropy_adaptive,ADF_skewness_adaptive,ADF_kurtosis_adaptive,ADF_mean_sann,ADF_std_sann,ADF_below_100_count_sann,ADF_below_100_ratio_sann,ADF_entropy_sann,ADF_skewness_sann,ADF_kurtosis_sann,ADF_mean_voronoi,ADF_std_voronoi,ADF_below_100_count_voronoi,ADF_below_100_ratio_voronoi,ADF_entropy_voronoi,ADF_skewness_voronoi,ADF_kurtosis_voronoi
4,6,12,16,0.25,0.5,0.25,0.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.125,0.125,0.1875,0.5625,0.4375,0.12710041970608632,0.007255710515871106,0.00922285424797731,0.041298898838493296,0.06932295610374462,0.11984470919021521,0.4419726249822693,0.6328814178986549,1.4319470983616787,0.26914542204822833,0.2911788942418361,1.081864562383898,1.0455807117937939,1.6750439779113298,1.5315789970058176,1.7977020401138781,13.84092069901457,14.856165490406871,0.8650575436884106,0.9285103431504295,9.296944283331996,9.296944283331996,9.296944283331996,9.296944283331996,-0.26823099923534127,-0.40087954205630494,1.0397207708399179,1.3296613488547582,1.1187433359857524,1.1573732982229008,268.9195838455087,0.36254336423327777,0.36254336423327777,1.3917887172421795,0.36254336423327777,0.8142010358617957,0.0338506285461988,2.2514061172772,0.17145817049390144,1.541223669594266,0.0910839239883201,1.3131844758347415,0.0227322449280003,1.81,7.324953289714734,0.9800000000000004,2.1980971450817304,3.746102492764823,2.75,5.631090652001858,2.619999999999999,1.7088673712280367,4.589526087275514,2.41,13.845651765714846,0.7400000000000002,2.3861669889281214,3.217123786545011,2.05,22.281269162985485,0.40000000000000036,3.552258047497581,3.9121603124527007,1.81,23.210101647291033,0.06000000000000005,2.6850165462225895,3.781650665385731,1.81,8.958115588896833,0.6599999999999997,2.8590051980163373,4.478638231235476,108.38751161157005,14.48795801448839,1,0.16666666666666666,4.2570191204347125,-1.3405843170509546,0.399773680114448,102.20739051328468,33.498421345572176,5,0.3333333333333333,4.924422783509354,-0.21254009390680031,-0.7075239494209451,91.44965565548841,36.9133699141386,39,0.5909090909090909,4.987893078767496,0.2439398638650206,-0.8991767700474904,94.50273894968952,35.210210484806,65,0.5416666666666666,4.980866935588885,-0.014950728115615486,-0.846548290115559
3,5,13,16,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.2,0.0,0.4,0.4,0.6,0.15384615384615385,0.0,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.1875,0.0625,0.1875,0.5625,0.4375,0.1607980887573863,0.0061471163258645005,0.04332201959121355,1.0282894325284451e-05,0.11131866994598297,0.15465097243152182,0.4446553225746292,0.7244402319093213,1.6292174975319993,0.30717965384983703,0.37865306132835663,1.232676242006116,2.4790186832907906,2.214533671869726,2.205720175820459,2.14760783507192,13.995412721953127,13.598812871247528,0.8747132951220704,0.8499258044529705,13.889474294399049,13.889474294399049,13.889474294399049,13.889474294399049,-0.2994463685539461,-0.4688865913735207,0.6365141682948128,1.0549201679861442,0.9251290835720822,1.1246702892376166,298.0608565960713,0.05905147617346135,1.401724931252787,1.3001986103276242,1.401724931252787,1.174025166543573,0.25893061454447674,1.606482885163765,0.17268954966343764,1.8159724328930742,0.05384971211025491,1.591345411521365,0.035667283548195705,1.83,7.098496004018658,0.15999999999999992,2.1683185407359145,3.7158274394737996,2.7300000000000004,3.197070138189648,3.2800000000000002,2.0008106441747717,4.5703727875007765,1.95,26.653952049377466,0.06000000000000005,2.9637161794088893,3.891953404810519,3.83,13.249836853047524,1.2999999999999998,1.757695294209387e-42,2.8445111462781942,1.83,20.433405727179657,0.17999999999999994,4.45887127581122,3.852408114823195,1.83,9.688838028149041,3.2199999999999998,2.6334445552468284,4.256514765445734,117.06011709112211,4.6362151514053895,0,0.0,3.2830470212148324,-0.35330131249280544,-1.5000000000000029,101.61124553245932,32.10236024667873,3,0.3,4.937454068512516,-0.8847616497091433,-0.5015816997963736,84.0499104144485,35.189562107057526,50,0.6410256410256411,4.98662347664239,0.19883999015382706,-0.94722653871874,83.72221149922483,37.99193503082816,76,0.6333333333333333,4.987256387911625,0.0399339190893474,-0.7444182782612114
3,5,13,15,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.2,0.4,0.4,0.6,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.13333333333333333,0.06666666666666667,0.2,0.6,0.4,0.1489586432830266,0.00949265618460698,0.00018825439266998234,0.020366533973787543,0.1189111987319621,0.13946598709841962,0.40626709091851054,0.7350666507569049,1.8093187146786283,0.2938279847959069,0.38666761841148445,1.3159659338781635,2.0690557112007326,2.062930541752415,1.8088277706251534,2.100375531643331,13.227837263545016,14.791641526321838,0.8818558175696677,0.9861094350881225,10.63151634327899,10.63151634327899,10.63151634327899,10.63151634327899,-0.29932814923978673,-0.4308540696014542,0.6365141682948128,1.0549201679861442,1.0317671113505356,1.0775733728921972,262.32736854923644,0.0718583432272708,1.7412288946090275,1.1548145167583037,1.7412288946090275,1.3411017519621324,0.26316426192284703,2.2115614388005067,0.2385706780125597,1.1805904268560443,0.035421991087856264,2.4892764034522576,0.08536441311442344,1.87,11.359452619997104,0.020000000000000018,2.0636295683685906,3.713267318674917,2.6100000000000003,3.4456303248651086,2.9800000000000004,2.0164965969045032,4.72242479813627,3.2700000000000005,10.701521617841676,0.5800000000000001,0.8091878636342777,3.497283934995613,2.1900000000000004,22.520068371580507,0.05999999999999961,1.8080119802934882,3.3904984709939856,1.85,38.2150879259619,0.06000000000000005,4.750662865560616,3.5113713011185816,1.85,16.789915287860577,0.06000000000000005,2.64154595238053,4.279898873564776,118.78634740992449,3.0985661979083075,0,0.0,2.8720716639525863,0.6689744074484508,-1.5000000000000002,102.14463590218884,34.10430155895813,4,0.4,4.921167788774176,-0.299679086373412,-0.6364020517407343,92.27037472597382,35.09452422063298,41,0.5256410256410257,4.984807033370191,-0.11718548943695471,-0.8042040419025511,85.83670859959882,36.76316938116589,66,0.6285714285714286,4.984169898371026,0.000722886712404012,-0.7002308208715493
3,3,13,18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693,0.0,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.1111111111111111,0.0,0.16666666666666666,0.7222222222222222,0.2777777777777778,0.1796584602791116,0.005122278281518737,0.0005655131233509341,2.7196313833772437e-06,0.17396794924285855,0.17453618199759288,0.4257848418093204,0.7352430282729371,1.7267947471981673,0.22457711609876774,0.45720488155968136,2.0358480396489074,2.688228371678498,1.8658574796043954,2.2224275097158768,2.067010873996224,15.107124971971766,15.041744715828363,0.8392847206650981,0.8356524842126869,11.877394008308812,11.877394008308812,11.877394008308812,11.877394008308812,-0.5510895393741938,-0.6010834497624521,0.0,0.0,0.7902679680745903,0.7777899315559316,266.20370391826907,0.059972166083085185,0.059972166083085185,1.3924210941529809,1.5285239837290774,1.1164287516145261,0.257525327873782,1.1164287516145261,0.257525327873782,0.8106573117457057,0.015633149235851684,2.194720020760154,0.04201651603279477,1.77,5.3730071790333715,1.38,2.260120547858885,3.7890425858665258,2.8899999999999997,5.908066681765342,2.960000000000001,2.0386207852194884,4.30525417953095,3.0300000000000002,18.37059018505297,1.0200000000000005,0.9434036621835948,3.1513534376829244,3.9699999999999998,12.842076050398285,1.46,5.747299601101231e-150,2.9224348671875187,1.79,19.19025700594716,0.26,5.864977589998531,3.7137851614870176,1.77,9.660977600722434,0.21999999999999997,2.5564908709887595,4.2511977399761545,78.4265975668484,27.701763621045153,2,0.6666666666666666,4.941830370441921,0.4746428815458306,-1.5000000000000004,78.4265975668484,27.701763621045153,2,0.6666666666666666,4.941830370441921,0.4746428815458306,-1.5000000000000004,67.74918007440466,34.25413822501061,64,0.8205128205128205,4.880168144931961,0.41004318114807947,-0.29596795403893683,63.59808260574728,31.75771014458127,134,0.8758169934640523,4.811067825474936,0.37081902603817435,-0.12168441511342687
3,4,14,20,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.25,0.25,0.25,0.25,0.75,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.05,0.2,0.1,0.65,0.35,0.14280688301164293,0.002745121937729257,0.05051137861458569,0.02768562251428869,0.061864759945039295,0.14006176107391366,0.3831778838130861,0.7330875510924929,1.9131781401300616,0.20986740989831892,0.39107047765311803,1.8634168966138775,1.459529295203551,1.4905903706881638,1.8007218006997767,1.741870216223306,15.031847787129166,14.255429594936821,0.7515923893564583,0.7127714797468411,11.374840368043015,11.374840368043015,11.374840368043015,11.374840368043015,-0.3283706274820332,-0.41091271986242106,1.0986122886681096,1.3862943611198906,0.9911388966130941,0.9819416009240194,305.7678766844742,0.08684084400355783,1.5068856378779092,2.0037601284381488,1.5068856378779092,1.2661535300687712,0.2590725300482867,1.8732170279327305,0.23827848980658717,1.3855946550670746,0.024993373585720624,1.4635053572871266,0.021975828994544866,1.85,6.7077123749088114,1.7800000000000002,2.1891822972623967,3.6772805456246083,3.13,7.581141700933622,0.33999999999999986,1.9834082911672835,4.472410431812518,1.9100000000000001,25.149315514547876,0.07999999999999985,2.359347585404639,3.3936606577859756,2.09,25.09395665500237,0.05999999999999961,3.1472064105147632,3.910951514250738,1.85,24.111163075136304,0.06000000000000005,2.1784244618263133,3.6838813743579144,1.87,11.079308867066487,0.30000000000000027,2.529021641407151,4.365418058130094,119.87950389674496,2.9453811043063753,0,0.0,2.8322732899526994,-0.08379454724616736,-1.5000000000000007,106.18607804990565,31.28979824635105,2,0.3333333333333333,4.926237403449606,-0.6157486158024293,-0.8547028834044887,94.24828383919339,36.16336522710151,48,0.5274725274725275,5.0077880330658635,-0.02097223784550888,-1.0096202075591412,91.56784762619557,36.117886173551774,107,0.5631578947368421,4.999529106186338,0.10037927253942885,-0.9039480556614379
3,5,12,19,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.2,0.4,0.4,0.6,0.0,0.16666666666666666,0.25,0.5833333333333334,0.4166666666666667,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.5789473684210527,0.42105263157894735,0.13416526898652878,0.006399436863297606,2.825853853077694e-05,0.016440206087033817,0.11129736749766658,0.12776583212323117,0.45505832564554094,0.5970988239368277,1.3121369070432665,0.32376138782353847,0.2961415735120511,0.9146908329706656,2.7400272550838416,1.7588495150293852,2.375496261428836,1.8409693810372578,15.863265662908997,14.35913770531026,0.8349087191004735,0.7557440897531716,9.946034196703007,9.946034196703007,9.946034196703007,9.946034196703007,-0.25752832485711885,-0.4411347470395313,0.6365141682948128,1.0549201679861442,0.9596147939120492,1.0908672785734947,293.56485403506883,0.19142105765705633,2.311775684578313,1.4352662375047978,2.311775684578313,1.5110490553848865,0.27343880157905176,3.339850820735065,0.4011487274655744,1.8565475601064731,0.07057690804702377,1.8539787988513683,0.029747637897375556,1.83,5.4837851147864525,1.6399999999999997,2.076118997694788,4.04078152054245,2.67,3.350684904110639,3.1799999999999997,2.041801845595263,4.662782721765801,3.59,10.519851781535255,1.58,0.42836864965477583,3.4520423084769045,2.25,21.73284459777325,1.6000000000000005,2.428488495510306,3.7860121883863753,1.85,22.394984483402055,0.1399999999999999,4.4355934011835565,3.4219802261463688,1.85,9.433136816318761,3.1,2.585505653797356,4.379415198627162,119.47753466314485,13.254449312794216,0,0.0,4.329051605511426,-0.529924481042683,-1.4999999999999984,106.3714765781612,40.873209762264736,3,0.3,4.857906980041702,-0.3623951208163637,-1.336110568255296,94.92859352352991,36.39530145285865,33,0.5,4.998978304238589,-0.12893228853430036,-0.9435953290197681,92.45272092100221,36.516585923976464,97,0.5672514619883041,4.980261604587747,0.1538499101047522,-0.8027850206872671
4,7,12,17,0.5,0.5,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,0.3333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.4166666666666667,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.5294117647058824,0.47058823529411764,0.10107197097159656,0.005881363820008526,0.07613488536221176,0.019036247220922956,1.9474568453310326e-05,0.09519060715158803,0.6030485581669305,0.4044215243614563,0.6706284575006114,0.2724195405632368,0.22648502618987132,0.8313831883043548,2.0882199474658827,1.943189415057983,2.090521030537169,1.8681701550980285,13.64790694963057,13.8489370052554,0.8028180558606218,0.8146433532503177,7.170116939392997,7.170116939392997,7.170116939392997,7.170116939392997,-0.24705558991183188,-0.3900702684718023,0.6931471805599453,1.0789922078775833,0.887694275799104,1.1499171377909296,328.4818838679101,0.7161097521444287,0.7161097521444287,1.1886674153459063,0.7161097521444287,1.227530784968308,0.12134860065844388,2.574249797503628,0.19916580839344655,2.1805412388076153,0.09171763215860462,2.70934066600757,0.08684024645668709,2.01,10.515894965857106,0.9200000000000002,2.058231563123323,3.5822114047139513,2.79,3.710595532309563,3.0199999999999996,1.7643618016245868,4.631349546700287,2.01,39.26831999063538,0.07999999999999985,6.156091332968187,3.8023886485765055,2.3899999999999997,31.680993560287536,0.08000000000000007,3.024173566294932,3.4040370577345955,3.67,9.276995812428334,1.4799999999999995,6.844424279241303e-05,3.4362687816514175,2.01,14.324245085163517,0.44000000000000017,2.8148312391448256,4.4609609888452395,110.5169100051818,23.90042778792773,3,0.5,4.69094306129252,0.7858482437785492,-0.7316037241427273,100.33035490470687,37.40541102691584,12,0.5714285714285714,4.935479588165904,0.10299156615621903,-0.9300193477884742,90.17201904927963,37.571489666652695,40,0.6060606060606061,4.9923716205731905,0.23848991097536865,-0.8643350520016564,84.26892827743067,37.31396385334214,93,0.6838235294117647,4.951020600249249,0.20395647556088822,-0.46955542792986105
3,5,12,20,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.4,0.2,0.0,0.4,0.6,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.25,0.05,0.1,0.6,0.4,0.12750360834467808,0.003604609031397146,0.09190994327232659,0.031784441307885644,0.00020461473306871417,0.12389899931328097,0.5068880985954214,0.6064345006624233,1.196387333501898,0.3718799346027955,0.4090282400875757,1.0998932774484278,2.053565834963051,1.3082532971866618,1.7418746276069692,1.5648932128705209,14.916709326382353,13.669963318456558,0.7458354663191177,0.6834981659228279,12.732413376137801,12.732413376137801,12.732413376137801,12.732413376137801,-0.2707791609342275,-0.41537662297025,0.6365141682948128,1.0549201679861442,1.1187433359857524,1.033114087516671,337.8164319710385,0.22913240495371098,0.4371348215521159,2.591748231565227,0.4371348215521159,1.6258722813060982,0.30642458365419856,2.168123729775826,0.18867205367885131,1.4822507477806597,0.044023152652961195,1.8963039813990328,0.04034173152619036,1.9100000000000001,6.236846875074099,1.6600000000000001,1.9989258867269988,3.7879690536352983,2.8499999999999996,3.103226367367854,3.08,1.8793360153041185,4.533922964139256,1.93,42.71609411043732,0.09999999999999987,4.668981164046267,2.8399694645335827,2.05,21.616672924248935,0.08000000000000007,2.0421680705639966,3.633702192262735,3.2700000000000005,9.218223096782717,2.5199999999999996,1.1839717279992525,3.9606950037819706,1.95,11.908005064786224,0.18000000000000016,2.5224928230392667,4.384129103955013,59.2330423224935,25.45077857373893,3,1.0,4.645443204046726,-0.3153504699484821,-1.4999999999999996,55.24263915685343,29.477624720696674,10,1.0,4.569004665582863,-0.22215811542284553,-1.5585854444740317,57.999448746715665,31.232444498641534,61,0.9242424242424242,4.675730107430337,-0.0912637401887022,-1.2358406116479694,59.174840265826646,31.119442301700172,173,0.9105263157894737,4.751650032585086,0.15287549914019272,-0.8230689610094566
3,4,12,19,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.25,0.0,0.5,0.25,0.75,0.08333333333333333,0.0,0.16666666666666666,0.75,0.25,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.631578947368421,0.3684210526315789,0.15856211546008292,0.005135214671417016,0.05252130620526999,1.460611391024535e-05,0.10089098846948566,0.15342690078866592,0.387072898024199,0.7294589601094074,1.8845518863059307,0.2865740644914931,0.40563738193084475,1.4154713639233953,1.7677024252560276,2.138642038175551,1.7719780285881455,2.076223739639432,14.346734628734104,14.278826574415493,0.7550912962491634,0.7515171881271312,12.4216924573427,12.4216924573427,12.4216924573427,12.4216924573427,-0.3677398882985165,-0.47623446327822866,0.6365141682948128,1.0397207708399179,0.7214636866925116,1.0102099474266797,293.71926619099713,0.08821248035131035,0.3851255697580909,1.3272909139248383,0.3851255697580909,0.9858250350058321,0.25058684006153076,0.44641323851571735,0.012081378151228783,1.7774900752902911,0.09227680782168346,1.4908417935792841,0.023823801701863934,1.87,6.987301845383749,1.1199999999999997,2.216696223763259,3.848642827823619,2.8499999999999996,3.111020691511232,3.0999999999999996,2.0371417018232205,4.477409586887452,1.8900000000000001,33.8010320060869,0.05999999999999983,3.3649008652025647,3.441595435453872,3.6900000000000004,10.767168472109867,0.9800000000000004,5.757639201026342e-06,3.081005850390366,1.85,21.168346687734328,2.8400000000000003,3.7263606283862316,3.377145294482623,1.87,14.772533122259677,0.15999999999999992,2.4768951277261633,3.9387001010019183,119.78772778756992,3.5762830903431593,0,0.0,3.016828391265376,-0.626718732027626,-1.5000000000000064,103.12058894150842,25.91935360705784,1,0.16666666666666666,4.802143659211968,-1.4905180513746874,0.6389470046881405,78.31723679134062,39.85682363391398,48,0.7272727272727273,4.957879020999235,0.37879633653079375,-0.6065392800054448,80.53763181096137,37.148660696624326,121,0.7076023391812866,4.9609949448623984,0.12268116087207596,-0.5180502642495219
4,4,15,16,0.25,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.75,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6,0.4,0.125,0.1875,0.125,0.5625,0.4375,0.15793592364028874,0.015022920751459359,0.046304092255540476,0.03570492073346076,0.06090398989982812,0.14291300288882935,0.30419227120682624,0.5283579254623583,1.736920939398613,0.26777475957773994,0.24737646488280196,0.9238229371315485,1.8953878968656483,2.185330719032904,2.0190297213029904,1.8444389544640782,12.35248385380368,13.483169919123691,0.77203024086273,0.8426981199452307,10.131997073107193,10.131997073107193,10.131997073107193,10.131997073107193,-0.4445466981021589,-0.5193947416897828,1.3862943611198906,1.3862943611198906,1.1124565824765003,1.1573732982229008,268.9943340613993,1.1604486136246281,1.1604486136246281,1.8499537401571526,1.1604486136246281,1.86553053940171,0.21303853720760124,1.86553053940171,0.21303853720760124,0.9093652366155411,0.013384153886262462,1.6207485132987238,0.04596536242643057,1.85,8.35317514023816,1.4,2.4265143399547524,3.515635414929698,2.4299999999999997,4.044580620742064,2.92,2.241237203916869,4.580833382161387,1.93,20.328683443219386,0.09999999999999987,3.107196368732893,3.635917534151751,2.0300000000000002,23.167024902450567,2.46,3.1910836455807026,3.8151528201756495,1.85,22.71222898439122,0.08000000000000007,2.6384614530421704,3.734077684482504,1.85,8.842510753216146,2.64,2.95234557085858,4.3776510122839,109.7713062476932,27.258262184731382,2,0.3333333333333333,4.868830426173484,-0.8879678702657317,-0.5547119620754946,109.7713062476932,27.258262184731382,2,0.3333333333333333,4.868830426173484,-0.8879678702657317,-0.554711962075495,91.32602401225387,36.90010341319649,59,0.5619047619047619,4.973104476385545,-0.05409444465851231,-0.5838931467910853,90.68480671431509,37.51592583035942,67,0.5583333333333333,4.989012261019901,0.03789479221684015,-0.7534035168628543
3,4,11,14,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.18181818181818182,0.09090909090909091,0.0,0.7272727272727273,0.2727272727272727,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.6428571428571429,0.35714285714285715,0.12966199405172302,0.003384864530380186,0.08412512439952263,0.042150601672631155,1.4034491890477013e-06,0.12627712952134287,0.5441203531548019,0.5559247286164357,1.0216944199811535,0.3101119167304247,0.3001822329135855,0.967980321680218,1.6706977180879736,1.7259407802007676,1.7809039001700413,1.9519992288537544,14.66696247996447,14.781881921248203,1.0476401771403192,1.0558487086605859,12.111487207241595,12.111487207241595,12.111487207241595,12.111487207241595,-0.4214123288570672,-0.49725249036788605,0.6365141682948128,0.6931471805599453,0.7595473914748635,1.0285137640248474,289.6747718210002,0.21521046923911655,0.439706095467782,1.4484970602457317,0.439706095467782,1.5702705768932783,0.2838724787479451,0.5112174664479281,0.045350279868892396,1.2276823025692636,0.03709044724314947,2.273134129479369,0.07448809983275417,1.95,5.373968090701543,1.4400000000000002,1.83347451313298,3.6250063745554177,2.9699999999999998,4.094968512011219,3.12,1.630897216911721,4.599768380883184,1.97,33.40678763513117,0.1200000000000001,4.443895208405411,3.6178983147742096,2.01,25.892913144030757,0.5799999999999998,3.476600198035448,3.541314238618069,4.17,11.322520037513689,0.7999999999999998,0.0,2.526096126352517,1.99,17.374890329191366,0.10000000000000031,2.4265746231370056,4.060195254228402,95.86511163418834,33.10150915646553,2,0.6666666666666666,4.88323177015437,0.5639638443246211,-1.4999999999999993,88.48594673744536,26.11425488724433,5,0.8333333333333334,4.825413340245356,1.1181628471240952,0.11651599536970902,73.4326995298572,34.11536683727352,44,0.8,4.894911784183021,0.3363997559019369,-0.184556113884363,71.26474294582336,32.599445339732846,75,0.8241758241758241,4.866574283023748,0.22955979444768962,-0.2302997364673014
3,8,11,17,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.125,0.25,0.125,0.5,0.5,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.058823529411764705,0.23529411764705882,0.11764705882352941,0.5882352941176471,0.4117647058823529,0.09958225194469882,0.006273321006629071,0.0016782226325161766,0.044014546848166046,0.04761616145738752,0.09330893093806975,0.47579208813564067,0.5601180019841917,1.1772326945977107,0.34457724378254934,0.25005320168147216,0.7256811243149649,3.034640372700023,1.4620074249402288,2.603101434348275,1.7420124147617126,15.771484653373175,14.392777424231038,0.9277343913748927,0.8466339661312375,14.320600496455,14.320600496455,14.320600496455,14.320600496455,-0.2423396599357486,-0.40588368114263074,0.6365141682948128,1.2130075659799042,1.1685184057430877,1.0710178890244566,290.02269337450156,0.2294853522197182,1.5724863232395996,0.7668114909966255,1.5724863232395996,1.575004834527365,0.2700527231194849,1.8773630347350658,0.1339218823471674,2.0181626814588123,0.12154154566848818,1.561511448807897,0.038243402021542194,1.93,5.776212300275274,1.2599999999999998,1.8858784800440174,3.7507456159713586,2.7700000000000005,3.0916177410719237,3.26,1.5628446371734044,4.566654157991061,2.79,14.622840550610636,0.05999999999999961,1.1013444979966862,3.6224173452633437,2.1500000000000004,27.113323025348354,0.09999999999999964,4.373908299386544,3.764535853444085,1.93,19.537744406187457,0.07999999999999985,2.40030947526557,3.784200158501183,1.93,7.870437773778758,2.8799999999999994,2.608837717025135,4.536942295234409,119.07820710143834,15.494443791642109,1,0.3333333333333333,4.481643634652924,-0.47801827533552604,-1.499999999999999,95.08743862006055,37.53369256153448,15,0.5357142857142857,4.969563187573704,0.1207620013666814,-0.9171112335746483,84.15117959834669,36.014410232981895,38,0.6909090909090909,4.9696340551316345,0.4661152736385636,-0.58382311599983,93.62276303002841,35.82297320117747,77,0.5661764705882353,4.9827350940722095,0.11346633263799008,-0.8951687812712827
4,6,13,19,0.5,0.5,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.38461538461538464,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.5789473684210527,0.42105263157894735,0.10159820179050442,0.0051884412037624195,0.05576903902539826,0.0405800492237316,6.067233761215491e-05,0.09640976058674204,0.5455375050948449,0.4087810582514155,0.7493179743532876,0.2490915114522978,0.15814650105951258,0.634893176959177,1.676515207409497,1.8537328100973736,1.7594174785421004,1.9279855810173696,14.796888776728148,14.813694936151155,0.7787836198277972,0.7796681545342713,11.359361932462992,11.359361932462992,11.359361932462992,11.359361932462992,-0.3324475997128225,-0.44372329415194806,0.6931471805599453,1.0986122886681096,1.072016968563193,1.1184066545611024,315.5076660906842,0.39381015689913995,0.39381015689913995,1.318174702845086,0.39381015689913995,0.947635198719051,0.04649925601025351,1.7946817403734026,0.14362219369217633,3.0824325599596856,0.13660344969683513,1.4202569949914094,0.03551280810230961,2.0700000000000003,4.013344426050719,1.4399999999999995,2.1207095677747887,4.020462061658247,2.79,4.726138769881353,2.24,1.9320937183261757,4.600952611737986,2.09,26.51054895480411,0.1200000000000001,3.9332733236718314,3.440967127828964,2.1900000000000004,30.386497563795235,0.10000000000000053,4.4350422864451415,3.953083147096137,3.4699999999999998,8.216180882810717,2.42,0.5664555812273777,3.546988490957187,2.1500000000000004,12.947399170208545,0.16000000000000014,2.7829929097671826,4.384481743560569,108.06123853303698,16.049967401690115,3,0.5,4.391227122680842,0.6102622189277334,-1.3468567238705178,95.91717870286101,32.768471177797075,9,0.6,4.968859179763293,0.0993875352526328,-1.088880461252321,95.90852479043686,38.656990180036836,44,0.5641025641025641,5.0042873289387,0.08485517839220588,-1.057518441440534,93.52658641400224,36.63469165925716,98,0.5730994152046783,4.997864251001745,0.0577369844549578,-0.9145458555560468
